origin_airport_icao,origin_airport_iata,origin_airport_name,origin_city,region,country_code,origin_lat,origin_long,timezone,destination_airport_icao,destination_airport_iata,destination_airport_name,destination_airport_shortName,destination_airport_municipalityName,dest_lat,dest_long,destination_airport_countryCode,daily_flights,flight_time
LEPA,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic-Islands,ES,39.55170059,2.738810062,Europe/Madrid,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.29,01:45:00
LEST,SCQ,Santiago de Compostela Airport,Santiago de Compostela,Galicia,ES,42.89630127,-8.415140152,Europe/Madrid,LSGG,GVA,Geneva Cointrin,Geneva,Geneva,46.2381,6.10895,CH,0.86,02:05:00
LEST,SCQ,Santiago de Compostela Airport,Santiago de Compostela,Galicia,ES,42.89630127,-8.415140152,Europe/Madrid,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,B?le/Mulhouse,47.5896,7.52991,FR,0.43,02:15:00
LEVC,VLC,Valencia Airport,Valencia,Valencia,ES,39.48929977,-0.481624991,Europe/Madrid,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,3,01:40:00
LEVC,VLC,Valencia Airport,Valencia,Valencia,ES,39.48929977,-0.481624991,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,2.57,02:30:00
LEVC,VLC,Valencia Airport,Valencia,Valencia,ES,39.48929977,-0.481624991,Europe/Madrid,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,0.57,03:10:00
LEZL,SVQ,Sevilla Airport,Sevilla,Andalusia,ES,37.41799927,-5.893109798,Europe/Madrid,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,2.57,02:45:00
LEZL,SVQ,Sevilla Airport,Sevilla,Andalusia,ES,37.41799927,-5.893109798,Europe/Madrid,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.71,02:15:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,4.53,01:10:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,2.71,01:40:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LFML,MRS,Marseille Provence,Marseille,Provence,43.43927,5.221424,FR,2.71,01:10:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,2.14,01:20:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,GMMX,RAK,Menara,Marrakech,Menara,31.6069,-8.036299,MA,2.14,02:35:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,1.86,01:55:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LFMN,NCE,Nice-C?te d'Azur,Nice,C?te d'Azur,43.6584,7.215869,FR,1.86,01:20:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LFQQ,LIL,Lille-Lesquin,Lille/Lesquin,Lille-Lesquin,50.5619,3.08944,FR,1.43,01:25:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LPPR,OPO,Francisco de S? Carneiro,Porto,Francisco de S? Carneiro,41.2481,-8.681389,PT,1.29,01:40:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.86,01:25:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,GCTS,TFS,Tenerife South,Tenerife Island,Tenerife South,28.0445,-16.5725,ES,0.86,03:45:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,GCRR,ACE,Lanzarote,Lanzarote Island,Lanzarote,28.9455,-13.605199,ES,0.43,03:20:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,0.43,02:00:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,EKCH,CPH,Copenhagen Kastrup,Copenhagen,Kastrup,55.6179,12.656,DK,0.29,02:35:00
LFBD,BOD,Bordeaux-Merignac (BA 106) Airport,Bordeaux/Merignac,Nouvelle-Aquitaine,FR,44.82830048,-0.715556026,Europe/Paris,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,0.29,01:30:00
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFPO,ORY,Paris-Orly,Paris,Orly,48.7253,2.35944,FR,23.43,01:20:00
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,4.71,01:00:00
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,3.14,01:55:00
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFRS,NTE,Nantes Atlantique,Nantes,Atlantique,47.1532,-1.61073,FR,2.86,01:05:00
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFQQ,LIL,Lille-Lesquin,Lille/Lesquin,Lille-Lesquin,50.5619,3.08944,FR,2.57,01:35:00
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFMN,NCE,Nice-C?te d'Azur,Nice,C?te d'Azur,43.6584,7.215869,FR,1.86,01:10:00
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.57,01:50:00
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,GMMX,RAK,Menara,Marrakech,Menara,31.6069,-8.036299,MA,1.43,02:35:00
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFRN,RNS,Rennes-Saint-Jacques,Rennes/Saint-Jacques,Rennes-Saint-Jacques,48.0695,-1.734789,FR,1.43,01:15:00
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LPPR,OPO,Francisco de S? Carneiro,Porto,Francisco de S? Carneiro,41.2481,-8.681389,PT,1.29,01:40:00
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,1,01:10:00
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.6,01:25:00
LFBO,TLS,Toulouse-Blagnac Airport,Toulouse/Blagnac,Occitanie,FR,43.6291008,1.363819957,Europe/Paris,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.57,01:50:00
LFBZ,BIQ,Biarritz-Anglet-Bayonne Airport,Biarritz/Anglet/Bayonne,Nouvelle-Aquitaine,FR,43.46839905,-1.52331996,Europe/Paris,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,2.86,01:35:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LFBD,BOD,Bordeaux-M?rignac,Bordeaux/M?rignac,Bordeaux-M?rignac,44.8283,-0.715556,FR,4.86,01:10:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LFRS,NTE,Nantes Atlantique,Nantes,Atlantique,47.1532,-1.61073,FR,4.71,01:15:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LFBO,TLS,Toulouse-Blagnac,Toulouse-Blagnac,Toulouse-Blagnac,43.6291,1.363819,FR,4.67,01:05:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,4.14,01:35:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,3,02:30:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LFRB,BES,Brest Bretagne,Brest/Guipavas,Brest Bretagne,48.4479,-4.41854,FR,2.71,01:35:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LPPR,OPO,Francisco de S? Carneiro,Porto,Francisco de S? Carneiro,41.2481,-8.681389,PT,2.43,02:10:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LFRN,RNS,Rennes-Saint-Jacques,Rennes/Saint-Jacques,Rennes-Saint-Jacques,48.0695,-1.734789,FR,2.43,01:20:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LIRF,FCO,Leonardo da Vinci?Fiumicino,Rome,Leonardo da Vinci?Fiumicino,41.8045,12.2508,IT,2.14,01:30:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,GMMX,RAK,Menara,Marrakech,Menara,31.6069,-8.036299,MA,1.71,03:03:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LEBL,BCN,Barcelona,Barcelona,Barcelona,41.2971,2.078459,ES,1.57,01:20:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,1.43,01:40:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LIPZ,VCE,Venice Marco Polo,Venice,Marco Polo,45.5053,12.3519,IT,1.14,01:20:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,GMAD,AGA,Al Massira,Agadir,Al Massira,30.325,-9.413069,MA,0.71,03:15:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LPFR,FAO,Faro,Faro,Faro,37.0144,-7.965909,PT,0.57,02:30:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,GCFV,FUE,Fuerteventura,Fuerteventura Island,Fuerteventura,28.4527,-13.8638,ES,0.57,03:50:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,0.43,02:20:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.43,01:45:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LPMA,FNC,Madeira,Funchal,Madeira,32.6979,-16.7745,PT,0.43,03:35:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,GCRR,ACE,Lanzarote,Lanzarote Island,Lanzarote,28.9455,-13.605199,ES,0.43,03:55:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EKCH,CPH,Copenhagen Kastrup,Copenhagen,Kastrup,55.6179,12.656,DK,0.29,02:10:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,0.29,02:00:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,LIRN,NAP,Naples,N?poli,Naples,40.886,14.2908,IT,0.29,01:45:00
LFLL,LYS,Lyon Saint-Exupery Airport,Lyon,Auvergne-Rhone-Alpes,FR,45.72639847,5.090829849,Europe/Paris,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,0.14,02:15:00
LFLS,GNB,Grenoble-Isere Airport,Grenoble/Saint-Geoirs,Auvergne-Rhone-Alpes,FR,45.36289978,5.329370022,Europe/Paris,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.71,01:40:00
LFLS,GNB,Grenoble-Isere Airport,Grenoble/Saint-Geoirs,Auvergne-Rhone-Alpes,FR,45.36289978,5.329370022,Europe/Paris,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.57,01:43:00
LFLS,GNB,Grenoble-Isere Airport,Grenoble/Saint-Geoirs,Auvergne-Rhone-Alpes,FR,45.36289978,5.329370022,Europe/Paris,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.43,01:55:00
LFLS,GNB,Grenoble-Isere Airport,Grenoble/Saint-Geoirs,Auvergne-Rhone-Alpes,FR,45.36289978,5.329370022,Europe/Paris,EGGP,LPL,Liverpool John Lennon,Liverpool,John Lennon,53.3336,-2.84972,GB,0.14,02:00:00
LFML,MRS,Marseille Provence Airport,Marseille,Provence-Alpes-Cote-d'Azur,FR,43.43927192,5.221424103,Europe/Paris,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,3.43,02:20:00
LFML,MRS,Marseille Provence Airport,Marseille,Provence-Alpes-Cote-d'Azur,FR,43.43927192,5.221424103,Europe/Paris,LFBD,BOD,Bordeaux-M?rignac,Bordeaux/M?rignac,Bordeaux-M?rignac,44.8283,-0.715556,FR,2.71,01:10:00
LFML,MRS,Marseille Provence Airport,Marseille,Provence-Alpes-Cote-d'Azur,FR,43.43927192,5.221424103,Europe/Paris,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1,01:50:00
LFML,MRS,Marseille Provence Airport,Marseille,Provence-Alpes-Cote-d'Azur,FR,43.43927192,5.221424103,Europe/Paris,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.29,01:25:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LFPO,ORY,Paris-Orly,Paris,Orly,48.7253,2.35944,FR,23.07,01:30:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,8.29,01:35:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,4.14,01:00:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,3.3,02:00:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LIRF,FCO,Leonardo da Vinci?Fiumicino,Rome,Leonardo da Vinci?Fiumicino,41.8045,12.2508,IT,3.14,01:15:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,EBBR,BRU,Brussels,Brussels,Brussels,50.9014,4.484439,BE,2.86,01:45:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,2.57,02:00:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,2.43,02:35:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LEBL,BCN,Barcelona,Barcelona,Barcelona,41.2971,2.078459,ES,2.29,01:25:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LFQQ,LIL,Lille-Lesquin,Lille/Lesquin,Lille-Lesquin,50.5619,3.08944,FR,2.29,01:40:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LFRS,NTE,Nantes Atlantique,Nantes,Atlantique,47.1532,-1.61073,FR,2.14,01:35:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LFBD,BOD,Bordeaux-M?rignac,Bordeaux/M?rignac,Bordeaux-M?rignac,44.8283,-0.715556,FR,1.86,01:25:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LFBO,TLS,Toulouse-Blagnac,Toulouse-Blagnac,Toulouse-Blagnac,43.6291,1.363819,FR,1.86,01:10:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,1.57,01:15:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LIRN,NAP,Naples,N?poli,Naples,40.886,14.2908,IT,1.29,01:25:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,GMMX,RAK,Menara,Marrakech,Menara,31.6069,-8.036299,MA,1.14,03:00:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,1.07,02:05:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LPPR,OPO,Francisco de S? Carneiro,Porto,Francisco de S? Carneiro,41.2481,-8.681389,PT,1,02:20:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LFRN,RNS,Rennes-Saint-Jacques,Rennes/Saint-Jacques,Rennes-Saint-Jacques,48.0695,-1.734789,FR,0.86,01:50:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LIPZ,VCE,Venice Marco Polo,Venice,Marco Polo,45.5053,12.3519,IT,0.57,01:10:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,0.43,02:05:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.29,02:10:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,0.29,02:25:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,LLBG,TLV,Ben Gurion,Tel Aviv Yafo,Ben Gurion,32.0114,34.8867,IL,0.29,03:45:00
LFMN,NCE,Nice-Cote d'Azur Airport,Nice,Provence-Alpes-Cote-d'Azur,FR,43.65840149,7.215869904,Europe/Paris,GCTS,TFS,Tenerife South,Tenerife Island,Tenerife South,28.0445,-16.5725,ES,0.14,04:10:00
LFMT,MPL,Montpellier-Mediterranee Airport,Montpellier/Mediterranee,Occitanie,FR,43.57619858,3.963010073,Europe/Paris,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1,01:55:00
LFMT,MPL,Montpellier-Mediterranee Airport,Montpellier/Mediterranee,Occitanie,FR,43.57619858,3.963010073,Europe/Paris,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.29,01:15:00
LFOB,BVA,Paris Beauvais Tille Airport,Beauvais/Tille,Hauts-de-France,FR,49.45439911,2.112780094,Europe/Paris,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,1.86,02:30:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,LFMN,NCE,Nice-C?te d'Azur,Nice,C?te d'Azur,43.6584,7.215869,FR,9.16,01:35:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,LIML,LIN,Linate,Milan,Linate,45.4451,9.27674,IT,9.14,01:30:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,9.05,01:30:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,LEBL,BCN,Barcelona,Barcelona,Barcelona,41.2971,2.078459,ES,9,01:45:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,EKCH,CPH,Copenhagen Kastrup,Copenhagen,Kastrup,55.6179,12.656,DK,8.43,01:50:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,LEMD,MAD,Adolfo Su?rez Madrid?Barajas,Madrid,Adolfo Su?rez ?Barajas,40.4936,-3.56676,ES,8.14,02:10:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,7,02:35:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,6.71,01:45:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,6.43,01:30:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,LIPZ,VCE,Venice Marco Polo,Venice,Marco Polo,45.5053,12.3519,IT,6.14,01:40:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,LLBG,TLV,Ben Gurion,Tel Aviv Yafo,Ben Gurion,32.0114,34.8867,IL,4.6,04:25:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,4.29,01:50:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,3.43,01:05:00
LFPG,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,49.01279831,2.549999952,Europe/Paris,LFBZ,BIQ,Biarritz-Anglet-Bayonne,Biarritz/Anglet/Bayonne,Biarritz-Anglet-Bayonne,43.4684,-1.523319,FR,3.29,01:30:00
