origin_airport;destination_airport_icao;destination_airport_iata;destination_airport_name;destination_airport_shortName;destination_airport_municipalityName;destination_airport_location;destination_airport_countryCode;daily_flights;0;1;2;3;4;5;6;7;8;9
EKCH;LFSB;BSL;Euro Basel-Mulhouse-Freiburg, Bï¿½le/Mulhouse;Euro Basel-Mulhouse-Freiburg;Bï¿½le/Mulhouse;{'lat': 47.5896, 'lon': 7.52991};FR;0.71;EKCH;CPH;Copenhagen Kastrup Airport;Copenhagen;Capital-Region;DK;55.6179008484;12.6560001373;Europe/Copenhagen;
EKCH;LFLL;LYS;Lyon Saint-Exupï¿½ry, Lyon;Saint-Exupï¿½ry;Lyon;{'lat': 45.7264, 'lon': 5.090829};FR;0.43;EKCH;CPH;Copenhagen Kastrup Airport;Copenhagen;Capital-Region;DK;55.6179008484;12.6560001373;Europe/Copenhagen;
EKCH;LFBD;BOD;Bordeaux-Mï¿½rignac, Bordeaux/Mï¿½rignac;Bordeaux-Mï¿½rignac;Bordeaux/Mï¿½rignac;{'lat': 44.8283, 'lon': -0.715556};FR;0.29;EKCH;CPH;Copenhagen Kastrup Airport;Copenhagen;Capital-Region;DK;55.6179008484;12.6560001373;Europe/Copenhagen;
EKCH;EGGD;BRS;Bristol, Bristol;Bristol;EGGD;{'lat': 51.3827, 'lon': -2.719089};GB;0.29;EKCH;CPH;Copenhagen Kastrup Airport;Copenhagen;Capital-Region;DK;55.6179008484;12.6560001373;Europe/Copenhagen;
ELLX;LPPR;OPO;Francisco de Sï¿½ Carneiro, Porto;Francisco de Sï¿½ Carneiro;Porto;{'lat': 41.2481, 'lon': -8.681389};PT;5.43;ELLX;LUX;Luxembourg-Findel International Airport;Luxembourg;Luxembourg;LU;49.6265983582;6.211520195;Europe/Luxembourg;
ELLX;LIMC;MXP;Malpensa, Milan;Malpensa;Milan;{'lat': 45.6306, 'lon': 8.72811};IT;3.45;ELLX;LUX;Luxembourg-Findel International Airport;Luxembourg;Luxembourg;LU;49.6265983582;6.211520195;Europe/Luxembourg;
ELLX;LPPT;LIS;Lisbon Portela, Lisbon;Portela;Lisbon;{'lat': 38.7813, 'lon': -9.135919};PT;3.43;ELLX;LUX;Luxembourg-Findel International Airport;Luxembourg;Luxembourg;LU;49.6265983582;6.211520195;Europe/Luxembourg;
EPKK;EGGW;LTN;London Luton, London;Luton;London;{'lat': 51.8747, 'lon': -0.368333};GB;2.86;EPKK;KRK;John Paul II International Airport Kraków-Balice Airport;Kraków;Lesser-Poland-Voivodeship;PL;50.0777015686;19.7847995758;Europe/Warsaw;
EPKK;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;1.71;EPKK;KRK;John Paul II International Airport Kraków-Balice Airport;Kraków;Lesser-Poland-Voivodeship;PL;50.0777015686;19.7847995758;Europe/Warsaw;
EPKK;LFPG;CDG;Charles de Gaulle, Paris;Charles de Gaulle;Paris;{'lat': 49.0128, 'lon': 2.549999};FR;1.71;EPKK;KRK;John Paul II International Airport Kraków-Balice Airport;Kraków;Lesser-Poland-Voivodeship;PL;50.0777015686;19.7847995758;Europe/Warsaw;
EPKK;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;1.57;EPKK;KRK;John Paul II International Airport Kraków-Balice Airport;Kraków;Lesser-Poland-Voivodeship;PL;50.0777015686;19.7847995758;Europe/Warsaw;
EPKK;EGGD;BRS;Bristol, Bristol;Bristol;EGGD;{'lat': 51.3827, 'lon': -2.719089};GB;1.43;EPKK;KRK;John Paul II International Airport Kraków-Balice Airport;Kraków;Lesser-Poland-Voivodeship;PL;50.0777015686;19.7847995758;Europe/Warsaw;
EPKK;EGPH;EDI;Edinburgh, Edinburgh;Edinburgh;EGPH;{'lat': 55.95, 'lon': -3.372499};GB;1.14;EPKK;KRK;John Paul II International Airport Kraków-Balice Airport;Kraków;Lesser-Poland-Voivodeship;PL;50.0777015686;19.7847995758;Europe/Warsaw;
ESSA;EDDB;BER;Berlin Brandenburg, Berlin;Brandenburg;Berlin;{'lat': 52.35139, 'lon': 13.493889};DE;3.23;ESSA;ARN;Stockholm-Arlanda Airport;Stockholm;Stockholm;SE;59.6519012451;17.9186000824;Europe/Stockholm;
ESSA;LSGG;GVA;Geneva Cointrin, Geneva;Cointrin;Geneva;{'lat': 46.2381, 'lon': 6.10895};CH;2.43;ESSA;ARN;Stockholm-Arlanda Airport;Stockholm;Stockholm;SE;59.6519012451;17.9186000824;Europe/Stockholm;
GCFV;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;2.29;GCFV;FUE;Fuerteventura Airport;Fuerteventura Island;Canary-Islands;ES;28.4526996613;-13.8638000488;Atlantic/Canary;
GCFV;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;1.71;GCFV;FUE;Fuerteventura Airport;Fuerteventura Island;Canary-Islands;ES;28.4526996613;-13.8638000488;Atlantic/Canary;
GCFV;EGPH;EDI;Edinburgh, Edinburgh;Edinburgh;EGPH;{'lat': 55.95, 'lon': -3.372499};GB;1.14;GCFV;FUE;Fuerteventura Airport;Fuerteventura Island;Canary-Islands;ES;28.4526996613;-13.8638000488;Atlantic/Canary;
GCFV;EGGD;BRS;Bristol, Bristol;Bristol;EGGD;{'lat': 51.3827, 'lon': -2.719089};GB;1.0;GCFV;FUE;Fuerteventura Airport;Fuerteventura Island;Canary-Islands;ES;28.4526996613;-13.8638000488;Atlantic/Canary;
GCFV;EHAM;AMS;Amsterdam Schiphol, Amsterdam;Schiphol;Amsterdam;{'lat': 52.3086, 'lon': 4.763889};NL;0.71;GCFV;FUE;Fuerteventura Airport;Fuerteventura Island;Canary-Islands;ES;28.4526996613;-13.8638000488;Atlantic/Canary;
GCFV;EDDB;BER;Berlin Brandenburg, Berlin;Brandenburg;Berlin;{'lat': 52.35139, 'lon': 13.493889};DE;0.71;GCFV;FUE;Fuerteventura Airport;Fuerteventura Island;Canary-Islands;ES;28.4526996613;-13.8638000488;Atlantic/Canary;
GCFV;EGGW;LTN;London Luton, London;Luton;London;{'lat': 51.8747, 'lon': -0.368333};GB;0.57;GCFV;FUE;Fuerteventura Airport;Fuerteventura Island;Canary-Islands;ES;28.4526996613;-13.8638000488;Atlantic/Canary;
GCFV;LFLL;LYS;Lyon Saint-Exupï¿½ry, Lyon;Saint-Exupï¿½ry;Lyon;{'lat': 45.7264, 'lon': 5.090829};FR;0.43;GCFV;FUE;Fuerteventura Airport;Fuerteventura Island;Canary-Islands;ES;28.4526996613;-13.8638000488;Atlantic/Canary;
GCFV;LFSB;BSL;Euro Basel-Mulhouse-Freiburg, Bï¿½le/Mulhouse;Euro Basel-Mulhouse-Freiburg;Bï¿½le/Mulhouse;{'lat': 47.5896, 'lon': 7.52991};FR;0.29;GCFV;FUE;Fuerteventura Airport;Fuerteventura Island;Canary-Islands;ES;28.4526996613;-13.8638000488;Atlantic/Canary;
GCFV;LSGG;GVA;Geneva Cointrin, Geneva;Cointrin;Geneva;{'lat': 46.2381, 'lon': 6.10895};CH;0.29;GCFV;FUE;Fuerteventura Airport;Fuerteventura Island;Canary-Islands;ES;28.4526996613;-13.8638000488;Atlantic/Canary;
GCFV;LIMC;MXP;Malpensa, Milan;Malpensa;Milan;{'lat': 45.6306, 'lon': 8.72811};IT;0.29;GCFV;FUE;Fuerteventura Airport;Fuerteventura Island;Canary-Islands;ES;28.4526996613;-13.8638000488;Atlantic/Canary;
GCFV;LFPG;CDG;Charles de Gaulle, Paris;Charles de Gaulle;Paris;{'lat': 49.0128, 'lon': 2.549999};FR;0.29;GCFV;FUE;Fuerteventura Airport;Fuerteventura Island;Canary-Islands;ES;28.4526996613;-13.8638000488;Atlantic/Canary;
GCFV;LPPT;LIS;Lisbon Portela, Lisbon;Portela;Lisbon;{'lat': 38.7813, 'lon': -9.135919};PT;0.14;GCFV;FUE;Fuerteventura Airport;Fuerteventura Island;Canary-Islands;ES;28.4526996613;-13.8638000488;Atlantic/Canary;
GCLP;EHAM;AMS;Amsterdam Schiphol, Amsterdam;Schiphol;Amsterdam;{'lat': 52.3086, 'lon': 4.763889};NL;2.86;GCLP;LPA;Gran Canaria Airport;Gran Canaria Island;Canary-Islands;ES;27.9319000244;-15.3865995407;Atlantic/Canary;
GCLP;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;2.29;GCLP;LPA;Gran Canaria Airport;Gran Canaria Island;Canary-Islands;ES;27.9319000244;-15.3865995407;Atlantic/Canary;
GCLP;EDDB;BER;Berlin Brandenburg, Berlin;Brandenburg;Berlin;{'lat': 52.35139, 'lon': 13.493889};DE;1.43;GCLP;LPA;Gran Canaria Airport;Gran Canaria Island;Canary-Islands;ES;27.9319000244;-15.3865995407;Atlantic/Canary;
GCLP;LPPT;LIS;Lisbon Portela, Lisbon;Portela;Lisbon;{'lat': 38.7813, 'lon': -9.135919};PT;1.0;GCLP;LPA;Gran Canaria Airport;Gran Canaria Island;Canary-Islands;ES;27.9319000244;-15.3865995407;Atlantic/Canary;
GCLP;EGGD;BRS;Bristol, Bristol;Bristol;EGGD;{'lat': 51.3827, 'lon': -2.719089};GB;0.71;GCLP;LPA;Gran Canaria Airport;Gran Canaria Island;Canary-Islands;ES;27.9319000244;-15.3865995407;Atlantic/Canary;
GCLP;EGPF;GLA;Glasgow, Glasgow;Glasgow;EGPF;{'lat': 55.8719, 'lon': -4.43306};GB;0.71;GCLP;LPA;Gran Canaria Airport;Gran Canaria Island;Canary-Islands;ES;27.9319000244;-15.3865995407;Atlantic/Canary;
GCLP;EGGW;LTN;London Luton, London;Luton;London;{'lat': 51.8747, 'lon': -0.368333};GB;0.57;GCLP;LPA;Gran Canaria Airport;Gran Canaria Island;Canary-Islands;ES;27.9319000244;-15.3865995407;Atlantic/Canary;
GCLP;EGAA;BFS;Belfast, Belfast;Belfast;EGAA;{'lat': 54.6575, 'lon': -6.215829};GB;0.43;GCLP;LPA;Gran Canaria Airport;Gran Canaria Island;Canary-Islands;ES;27.9319000244;-15.3865995407;Atlantic/Canary;
GCLP;LFSB;BSL;Euro Basel-Mulhouse-Freiburg, Bï¿½le/Mulhouse;Euro Basel-Mulhouse-Freiburg;Bï¿½le/Mulhouse;{'lat': 47.5896, 'lon': 7.52991};FR;0.29;GCLP;LPA;Gran Canaria Airport;Gran Canaria Island;Canary-Islands;ES;27.9319000244;-15.3865995407;Atlantic/Canary;
GCLP;LSGG;GVA;Geneva Cointrin, Geneva;Cointrin;Geneva;{'lat': 46.2381, 'lon': 6.10895};CH;0.14;GCLP;LPA;Gran Canaria Airport;Gran Canaria Island;Canary-Islands;ES;27.9319000244;-15.3865995407;Atlantic/Canary;
GCRR;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;4.43;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCRR;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;3.57;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCRR;EGGD;BRS;Bristol, Bristol;Bristol;EGGD;{'lat': 51.3827, 'lon': -2.719089};GB;1.86;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCRR;EHAM;AMS;Amsterdam Schiphol, Amsterdam;Schiphol;Amsterdam;{'lat': 52.3086, 'lon': 4.763889};NL;1.71;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCRR;EGPH;EDI;Edinburgh, Edinburgh;Edinburgh;EGPH;{'lat': 55.95, 'lon': -3.372499};GB;1.43;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCRR;EGGW;LTN;London Luton, London;Luton;London;{'lat': 51.8747, 'lon': -0.368333};GB;1.29;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCRR;EGGP;LPL;Liverpool John Lennon, Liverpool;John Lennon;Liverpool;{'lat': 53.3336, 'lon': -2.84972};GB;1.0;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCRR;EDDB;BER;Berlin Brandenburg, Berlin;Brandenburg;Berlin;{'lat': 52.35139, 'lon': 13.493889};DE;0.71;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCRR;LFPG;CDG;Charles de Gaulle, Paris;Charles de Gaulle;Paris;{'lat': 49.0128, 'lon': 2.549999};FR;0.71;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCRR;EGAA;BFS;Belfast, Belfast;Belfast;EGAA;{'lat': 54.6575, 'lon': -6.215829};GB;0.57;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCRR;LFSB;BSL;Euro Basel-Mulhouse-Freiburg, Bï¿½le/Mulhouse;Euro Basel-Mulhouse-Freiburg;Bï¿½le/Mulhouse;{'lat': 47.5896, 'lon': 7.52991};FR;0.43;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCRR;LFBD;BOD;Bordeaux-Mï¿½rignac, Bordeaux/Mï¿½rignac;Bordeaux-Mï¿½rignac;Bordeaux/Mï¿½rignac;{'lat': 44.8283, 'lon': -0.715556};FR;0.43;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCRR;LFLL;LYS;Lyon Saint-Exupï¿½ry, Lyon;Saint-Exupï¿½ry;Lyon;{'lat': 45.7264, 'lon': 5.090829};FR;0.43;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCRR;LIMC;MXP;Malpensa, Milan;Malpensa;Milan;{'lat': 45.6306, 'lon': 8.72811};IT;0.43;GCRR;ACE;Lanzarote Airport;Lanzarote Island;Canary-Islands;ES;28.9454994202;-13.6051998138;Atlantic/Canary;
GCTS;EGCC;MAN;Manchester, Manchester;EGCC;Manchester;{'lat': 53.3537, 'lon': -2.27495};GB;7.43;GCTS;TFS;Tenerife South Airport;Tenerife Island;Canary-Islands;ES;28.044500351;-16.5725002289;Atlantic/Canary;
GCTS;EGGD;BRS;Bristol, Bristol;EGGD;Bristol;{'lat': 51.3827, 'lon': -2.719089};GB;2.71;GCTS;TFS;Tenerife South Airport;Tenerife Island;Canary-Islands;ES;28.044500351;-16.5725002289;Atlantic/Canary;
GCTS;EGPH;EDI;Edinburgh, Edinburgh;EGPH;Edinburgh;{'lat': 55.95, 'lon': -3.372499};GB;2.29;GCTS;TFS;Tenerife South Airport;Tenerife Island;Canary-Islands;ES;28.044500351;-16.5725002289;Atlantic/Canary;
GCTS;EGPF;GLA;Glasgow, Glasgow;EGPF;Glasgow;{'lat': 55.8719, 'lon': -4.43306};GB;1.71;GCTS;TFS;Tenerife South Airport;Tenerife Island;Canary-Islands;ES;28.044500351;-16.5725002289;Atlantic/Canary;
GCTS;EGAA;BFS;Belfast, Belfast;EGAA;Belfast;{'lat': 54.6575, 'lon': -6.215829};GB;1.14;GCTS;TFS;Tenerife South Airport;Tenerife Island;Canary-Islands;ES;28.044500351;-16.5725002289;Atlantic/Canary;
GMAD;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;1.43;GMAD;AGA;Al Massira Airport;Agadir;Souss-Massa;MA;30.3250007629;-9.413069725;Africa/Casablanca;
GMAD;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;0.86;GMAD;AGA;Al Massira Airport;Agadir;Souss-Massa;MA;30.3250007629;-9.413069725;Africa/Casablanca;
GMAD;LFLL;LYS;Lyon Saint-Exupï¿½ry, Lyon;Saint-Exupï¿½ry;Lyon;{'lat': 45.7264, 'lon': 5.090829};FR;0.71;GMAD;AGA;Al Massira Airport;Agadir;Souss-Massa;MA;30.3250007629;-9.413069725;Africa/Casablanca;
GMAD;LSGG;GVA;Geneva Cointrin, Geneva;Cointrin;Geneva;{'lat': 46.2381, 'lon': 6.10895};CH;0.43;GMAD;AGA;Al Massira Airport;Agadir;Souss-Massa;MA;30.3250007629;-9.413069725;Africa/Casablanca;
GMAD;LFSB;BSL;Euro Basel-Mulhouse-Freiburg, Bï¿½le/Mulhouse;Euro Basel-Mulhouse-Freiburg;Bï¿½le/Mulhouse;{'lat': 47.5896, 'lon': 7.52991};FR;0.29;GMAD;AGA;Al Massira Airport;Agadir;Souss-Massa;MA;30.3250007629;-9.413069725;Africa/Casablanca;
GMAD;EGPF;GLA;Glasgow, Glasgow;Glasgow;EGPF;{'lat': 55.8719, 'lon': -4.43306};GB;0.29;GMAD;AGA;Al Massira Airport;Agadir;Souss-Massa;MA;30.3250007629;-9.413069725;Africa/Casablanca;
GMAD;EGGW;LTN;London Luton, London;Luton;London;{'lat': 51.8747, 'lon': -0.368333};GB;0.29;GMAD;AGA;Al Massira Airport;Agadir;Souss-Massa;MA;30.3250007629;-9.413069725;Africa/Casablanca;
GMMX;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;4.0;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
GMMX;LFPG;CDG;Charles de Gaulle, Paris;Charles de Gaulle;Paris;{'lat': 49.0128, 'lon': 2.549999};FR;2.43;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
GMMX;LPPT;LIS;Lisbon Portela, Lisbon;Portela;Lisbon;{'lat': 38.7813, 'lon': -9.135919};PT;2.29;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
GMMX;LFRS;NTE;Nantes Atlantique, Nantes;Atlantique;Nantes;{'lat': 47.1532, 'lon': -1.61073};FR;2.29;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
GMMX;LFBD;BOD;Bordeaux-Mï¿½rignac, Bordeaux/Mï¿½rignac;Bordeaux-Mï¿½rignac;Bordeaux/Mï¿½rignac;{'lat': 44.8283, 'lon': -0.715556};FR;2.14;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
GMMX;LSGG;GVA;Geneva Cointrin, Geneva;Cointrin;Geneva;{'lat': 46.2381, 'lon': 6.10895};CH;1.71;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
GMMX;LFLL;LYS;Lyon Saint-Exupï¿½ry, Lyon;Saint-Exupï¿½ry;Lyon;{'lat': 45.7264, 'lon': 5.090829};FR;1.71;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
GMMX;LIMC;MXP;Malpensa, Milan;Malpensa;Milan;{'lat': 45.6306, 'lon': 8.72811};IT;1.58;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
GMMX;LFBO;TLS;Toulouse-Blagnac, Toulouse-Blagnac;Toulouse-Blagnac;LFBO;{'lat': 43.6291, 'lon': 1.363819};FR;1.43;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
GMMX;EHAM;AMS;Amsterdam Schiphol, Amsterdam;Schiphol;Amsterdam;{'lat': 52.3086, 'lon': 4.763889};NL;1.14;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
GMMX;LFMN;NCE;Nice-Cï¿½te d'Azur, Nice;Cï¿½te d'Azur;Nice;{'lat': 43.6584, 'lon': 7.215869};FR;1.02;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
GMMX;LFSB;BSL;Euro Basel-Mulhouse-Freiburg, Bï¿½le/Mulhouse;Euro Basel-Mulhouse-Freiburg;Bï¿½le/Mulhouse;{'lat': 47.5896, 'lon': 7.52991};FR;1.0;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
GMMX;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;1.0;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
GMMX;EGGW;LTN;London Luton, London;Luton;London;{'lat': 51.8747, 'lon': -0.368333};GB;0.43;GMMX;RAK;Menara Airport;Marrakech;Marrakesh-Safi;MA;31.6068992615;-8.0362997055;Africa/Casablanca;
HEGN;EHAM;AMS;Amsterdam Schiphol, Amsterdam;Schiphol;Amsterdam;{'lat': 52.3086, 'lon': 4.763889};NL;1.71;HEGN;HRG;Hurghada International Airport;Hurghada;Red-Sea;EG;27.1783008575;33.7994003296;Africa/Cairo;
HEGN;EDDB;BER;Berlin Brandenburg, Berlin;Brandenburg;Berlin;{'lat': 52.35139, 'lon': 13.493889};DE;1.0;HEGN;HRG;Hurghada International Airport;Hurghada;Red-Sea;EG;27.1783008575;33.7994003296;Africa/Cairo;
HEGN;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;1.0;HEGN;HRG;Hurghada International Airport;Hurghada;Red-Sea;EG;27.1783008575;33.7994003296;Africa/Cairo;
HEGN;EGGW;LTN;London Luton, London;Luton;London;{'lat': 51.8747, 'lon': -0.368333};GB;0.71;HEGN;HRG;Hurghada International Airport;Hurghada;Red-Sea;EG;27.1783008575;33.7994003296;Africa/Cairo;
HEGN;LFSB;BSL;Euro Basel-Mulhouse-Freiburg, Bï¿½le/Mulhouse;Euro Basel-Mulhouse-Freiburg;Bï¿½le/Mulhouse;{'lat': 47.5896, 'lon': 7.52991};FR;0.57;HEGN;HRG;Hurghada International Airport;Hurghada;Red-Sea;EG;27.1783008575;33.7994003296;Africa/Cairo;
HEGN;LSGG;GVA;Geneva Cointrin, Geneva;Cointrin;Geneva;{'lat': 46.2381, 'lon': 6.10895};CH;0.57;HEGN;HRG;Hurghada International Airport;Hurghada;Red-Sea;EG;27.1783008575;33.7994003296;Africa/Cairo;
HEGN;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;0.57;HEGN;HRG;Hurghada International Airport;Hurghada;Red-Sea;EG;27.1783008575;33.7994003296;Africa/Cairo;
HEGN;EGGD;BRS;Bristol, Bristol;Bristol;EGGD;{'lat': 51.3827, 'lon': -2.719089};GB;0.43;HEGN;HRG;Hurghada International Airport;Hurghada;Red-Sea;EG;27.1783008575;33.7994003296;Africa/Cairo;
HEGN;LIMC;MXP;Malpensa, Milan;Malpensa;Milan;{'lat': 45.6306, 'lon': 8.72811};IT;0.43;HEGN;HRG;Hurghada International Airport;Hurghada;Red-Sea;EG;27.1783008575;33.7994003296;Africa/Cairo;
HEMA;LIMC;MXP;Malpensa, Milan;Milan;{'lat': 45.6306, 'lon': 8.72811};IT;1.43;LIMC;HEMA;RMF;Marsa Alam International Airport;Marsa Alam;Red-Sea;EG;25.557100296;34.5836982727;Africa/Cairo;
HEMA;EDDB;BER;Berlin Brandenburg, Berlin;Berlin;{'lat': 52.35139, 'lon': 13.493889};DE;0.29;EDDB;HEMA;RMF;Marsa Alam International Airport;Marsa Alam;Red-Sea;EG;25.557100296;34.5836982727;Africa/Cairo;
HESH;LIMC;MXP;Malpensa, Milan;Malpensa;Milan;{'lat': 45.6306, 'lon': 8.72811};IT;1.87;HESH;SSH;Sharm El Sheikh International Airport;Sharm el-Sheikh;South Sinai;EG;27.9773006439;34.3950004578;Africa/Cairo;
HESH;LIRN;NAP;Naples, Nï¿½poli;Naples;Nï¿½poli;{'lat': 40.886, 'lon': 14.2908};IT;1.15;HESH;SSH;Sharm El Sheikh International Airport;Sharm el-Sheikh;South Sinai;EG;27.9773006439;34.3950004578;Africa/Cairo;
HESH;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;1.0;HESH;SSH;Sharm El Sheikh International Airport;Sharm el-Sheikh;South Sinai;EG;27.9773006439;34.3950004578;Africa/Cairo;
HESH;EGGW;LTN;London Luton, London;Luton;London;{'lat': 51.8747, 'lon': -0.368333};GB;0.86;HESH;SSH;Sharm El Sheikh International Airport;Sharm el-Sheikh;South Sinai;EG;27.9773006439;34.3950004578;Africa/Cairo;
HESH;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;0.57;HESH;SSH;Sharm El Sheikh International Airport;Sharm el-Sheikh;South Sinai;EG;27.9773006439;34.3950004578;Africa/Cairo;
HESH;EHAM;AMS;Amsterdam Schiphol, Amsterdam;Schiphol;Amsterdam;{'lat': 52.3086, 'lon': 4.763889};NL;0.43;HESH;SSH;Sharm El Sheikh International Airport;Sharm el-Sheikh;South Sinai;EG;27.9773006439;34.3950004578;Africa/Cairo;
HESH;EGGD;BRS;Bristol, Bristol;Bristol;EGGD;{'lat': 51.3827, 'lon': -2.719089};GB;0.29;HESH;SSH;Sharm El Sheikh International Airport;Sharm el-Sheikh;South Sinai;EG;27.9773006439;34.3950004578;Africa/Cairo;
LBSF;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;1.43;LBSF;SOF;Sofia Airport;Sofia;Sofia-Capital;BG;42.6966934204;23.4114360809;Europe/Sofia;
LBSF;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;0.86;LBSF;SOF;Sofia Airport;Sofia;Sofia-Capital;BG;42.6966934204;23.4114360809;Europe/Sofia;
LBSF;EGGD;BRS;Bristol, Bristol;Bristol;EGGD;{'lat': 51.3827, 'lon': -2.719089};GB;0.43;LBSF;SOF;Sofia Airport;Sofia;Sofia-Capital;BG;42.6966934204;23.4114360809;Europe/Sofia;
LCLK;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;1.71;LCLK;LCA;Larnaca International Airport;Larnarca;Larnaka;CY;34.8750991821;33.6249008179;Asia/Nicosia;
LCLK;EGGW;LTN;London Luton, London;Luton;London;{'lat': 51.8747, 'lon': -0.368333};GB;1.43;LCLK;LCA;Larnaca International Airport;Larnarca;Larnaka;CY;34.8750991821;33.6249008179;Asia/Nicosia;
LCLK;LFPG;CDG;Charles de Gaulle, Paris;Charles de Gaulle;Paris;{'lat': 49.0128, 'lon': 2.549999};FR;0.71;LCLK;LCA;Larnaca International Airport;Larnarca;Larnaka;CY;34.8750991821;33.6249008179;Asia/Nicosia;
