origin_airport_icao,origin_airport_iata,origin_airport_name,origin_city,region,country_code,origin_lat,origin_long,timezone,destination_airport_icao,destination_airport_iata,destination_airport_name,destination_airport_shortName,destination_airport_municipalityName,dest_lat,dest_long,destination_airport_countryCode,daily_flights,flight_time,co2,distance(km)
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.57,01:40:00,67384.80814175401,852.9722549589115
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,GCFV,FUE,Fuerteventura,Fuerteventura Island,Fuerteventura,28.4527,-13.8638,ES,0.57,04:00:00,214191.82224833567,2711.2888892194387
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LPMA,FNC,Madeira,Funchal,Madeira,32.6979,-16.7745,PT,0.57,03:35:00,187232.34290416253,2370.0296570147157
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LCPH,PFO,Paphos,Paphos,Paphos,34.718,32.4857,CY,0.57,04:45:00,265813.1299629428,3364.7231640878836
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LKPR,PRG,Ruzyn,Prague,Ruzyn,50.1008,14.26,CZ,0.57,02:00:00,95131.48936175913,1204.1960678703688
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LFBO,TLS,Toulouse-Blagnac,Toulouse-Blagnac,Toulouse-Blagnac,43.6291,1.363819,FR,0.57,01:45:00,72277.66753798292,914.9071840251003
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LFLS,GNB,Grenoble-Is?re,Grenoble/Saint-Geoirs,Grenoble-Is?re,45.3629,5.32937,FR,0.43,01:45:00,70736.00731648666,895.3924976770464
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,0.43,01:40:00,67332.2449400033,852.3068979747253
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LPPR,OPO,Francisco de S? Carneiro,Porto,Francisco de S? Carneiro,41.2481,-8.681389,PT,0.43,02:08:00,96026.6601529908,1215.5273437087442
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LBSF,SOF,Sofia,Sofia,Sofia,42.696693,23.411436,BG,0.43,03:10:00,173184.29275735817,2192.2062374349134
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LGAV,ATH,Eleftherios Venizelos,Athens,Eleftherios Venizelos,37.9364,23.944498,GR,0.29,03:45:00,202705.04756002518,2565.8866779750024
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,EGAC,BHD,George Best Belfast City,Belfast,George Best  City,54.6181,-5.872499,GB,0.29,01:10:00,32989.31302781081,417.58624085836465
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,0.29,02:00:00,88481.97435614216,1120.0249918499007
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,EKCH,CPH,Copenhagen Kastrup,Copenhagen,Kastrup,55.6179,12.656,DK,0.29,01:55:00,88537.00492162764,1120.7215812864258
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LFMN,NCE,Nice-C?te d'Azur,Nice,C?te d'Azur,43.6584,7.215869,FR,0.29,02:05:00,89821.9941911555,1136.9872682424748
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LIRP,PSA,Pisa,Pisa,Pisa,43.6839,10.3927,IT,0.29,02:15:00,102952.16723869678,1303.1919903632504
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LIMF,TRN,Turin,Torino,Turin,45.2008,7.64963,IT,0.29,01:55:00,81367.79264749482,1029.9720588290484
EGGD,BRS,Bristol International Airport,Bristol,England,GB,51.38270187,-2.719089985,Europe/London,LIPZ,VCE,Venice Marco Polo,Venice,Marco Polo,45.5053,12.3519,IT,0.29,02:10:00,101817.25116772587,1288.8259641484287
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,7.86,01:40:00,62005.0635073996,784.8742216126532
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,5.57,01:10:00,28042.710535512873,354.9710194368718
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,3.43,01:15:00,39331.27600162571,497.86425318513557
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LLBG,TLV,Ben Gurion,Tel Aviv Yafo,Ben Gurion,32.0114,34.8867,IL,3.29,04:50:00,284805.5936854832,3605.1340972845974
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,3.0,01:15:00,39071.46060940277,494.57545075193383
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LEMG,AGP,M?laga,M?laga,M?laga,36.6749,-4.49911,ES,3.0,02:50:00,135890.91443181588,1720.138157364758
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,2.96,01:20:00,30006.137306755554,379.82452287032345
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,EPKK,KRK,John Paul II   Krak?w-Balice,Krak?w,John Paul II   -Balice,50.0777,19.7848,PL,2.86,02:25:00,112557.33038507095,1424.77633398824
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,2.86,02:50:00,126919.86802963202,1606.5806079700255
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,EGPF,GLA,Glasgow,Glasgow,Glasgow,55.8719,-4.43306,GB,2.14,01:15:00,40988.88544997568,518.8466512655149
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,2.0,02:00:00,76056.36055688545,962.7387412263981
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,GCTS,TFS,Tenerife South,Tenerife Island,Tenerife South,28.0445,-16.5725,ES,2.0,04:30:00,234701.37391915283,2970.9034673310484
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LEBL,BCN,Barcelona,Barcelona,Barcelona,41.2971,2.078459,ES,1.86,02:10:00,94050.19756241841,1190.5088299040306
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,GCRR,ACE,Lanzarote,Lanzarote Island,Lanzarote,28.9455,-13.605199,ES,1.86,04:10:00,219058.2001049678,2772.888608923643
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LEAL,ALC,Alicante,Alicante,Alicante,38.2822,-0.558156,ES,1.71,02:35:00,119341.53385148397,1510.6523272339743
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LPFR,FAO,Faro,Faro,Faro,37.0144,-7.965909,PT,1.71,02:50:00,138740.6734405915,1756.2110562100188
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LCLK,LCA,Larnaca,Larnarca,Larnaca,34.8751,33.6249,CY,1.57,04:50:00,260154.6044831305,3293.096259280133
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,1.29,01:45:00,62579.41633856933,792.1445106148017
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,EGPD,ABZ,Aberdeen Dyce,Aberdeen,Dyce,57.2019,-2.197779,GB,1.14,01:30:00,47766.95482385303,604.6449977702915
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,1.14,01:50:00,75055.12713567434,950.0649004515739
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LPPR,OPO,Francisco de S? Carneiro,Porto,Francisco de S? Carneiro,41.2481,-8.681389,PT,1.14,02:25:00,105879.17394745532,1340.2427081956369
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LTAI,AYT,Antalya,Antalya,Antalya,36.8987,30.8005,TR,1.0,04:20:00,233364.9384475471,2953.9865626271785
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LIRN,NAP,Naples,N?poli,Naples,40.886,14.2908,IT,1.0,02:45:00,130848.22395397861,1656.306632328843
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LFLS,GNB,Grenoble-Is?re,Grenoble/Saint-Geoirs,Grenoble-Is?re,45.3629,5.32937,FR,0.86,01:40:00,66087.68609143727,836.5529884992059
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,GCFV,FUE,Fuerteventura,Fuerteventura Island,Fuerteventura,28.4527,-13.8638,ES,0.71,04:20:00,223792.9762771211,2832.8224845205204
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LEMD,MAD,Adolfo Su?rez Madrid?Barajas,Madrid,Adolfo Su?rez ?Barajas,40.4936,-3.56676,ES,0.71,02:30:00,101799.66026031949,1288.603294434424
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LSZH,ZRH,Kloten,Zurich,Kloten,47.4647,8.549169,CH,0.71,01:45:00,63858.63674481652,808.3371739850193
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,GCLP,LPA,Gran Canaria,Gran Canaria Island,Gran Canaria,27.9319,-15.386599,ES,0.57,04:25:00,232182.72342010328,2939.0218154443455
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LFMN,NCE,Nice-C?te d'Azur,Nice,C?te d'Azur,43.6584,7.215869,FR,0.57,02:05:00,84899.30619509734,1074.6747619632574
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,GMMX,RAK,Menara,Marrakech,Menara,31.6069,-8.036299,MA,0.43,03:40:00,184591.66696079195,2336.603379250531
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LEPA,PMI,Palma De Mallorca,Palma De Mallorca,Palma De Mallorca,39.5517,2.73881,ES,0.43,02:25:00,109850.2230842796,1390.5091529655645
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LIMF,TRN,Turin,Torino,Turin,45.2008,7.64963,IT,0.43,01:50:00,74908.88481136621,948.2137317894458
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,GMAD,AGA,Al Massira,Agadir,Al Massira,30.325,-9.413069,MA,0.29,03:50:00,198004.04664432615,2506.3803372699513
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LICC,CTA,Catania-Fontanarossa,Catania,Fontanarossa,37.4668,15.066399,IT,0.29,03:15:00,158508.44854242625,2006.4360574990665
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LICJ,PMO,Falcone?Borsellino,Palermo,Falcone?Borsellino,38.176,13.090999,IT,0.29,03:00:00,146067.6132192111,1848.9571293571028
EGGW,LTN,London Luton Airport,London,England,GB,51.87469864,-0.368333012,Europe/London,LCPH,PFO,Paphos,Paphos,Paphos,34.718,32.4857,CY,0.29,04:30:00,255411.03784131442,3233.0511119153725
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,LEBL,BCN,Barcelona,Barcelona,LEBL,41.2971,2.078459,ES,11.0,02:10:00,87591.16509556265,1108.7489252602868
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,LEMG,AGP,M?laga,M?laga,LEMG,36.6749,-4.49911,ES,5.71,02:55:00,129892.43980538392,1644.208098802328
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,EGAA,BFS,Belfast,Belfast,EGAA,54.6575,-6.215829,GB,5.14,01:30:00,44443.4917366107,562.575844767224
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,EGPH,EDI,Edinburgh,Edinburgh,EGPH,55.95,-3.372499,GB,4.43,01:30:00,45377.388410192594,574.3973216480075
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,LPFR,FAO,Faro,Faro,LPFR,37.0144,-7.965909,PT,4.14,02:55:00,133282.48572823004,1687.120072509241
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,LEAL,ALC,Alicante,Alicante,LEAL,38.2822,-0.558156,ES,4.01,02:35:00,112972.54469570363,1430.0322113380207
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,LEBB,BIO,Bilbao,Bilbao,LEBB,43.3011,-2.910609,ES,3.29,02:05:00,70801.36592386411,896.2198218210648
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,EGPF,GLA,Glasgow,Glasgow,EGPF,55.8719,-4.43306,GB,3.14,01:30:00,47090.69666605083,596.0847679246941
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,LEPA,PMI,Palma De Mallorca,Palma De Mallorca,LEPA,39.5517,2.73881,ES,3.0,02:25:00,103395.64129579432,1308.805586022713
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,LEVC,VLC,Valencia,Valencia,LEVC,39.4893,-0.481624,ES,2.86,02:20:00,102378.81762024533,1295.93440025627
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,EDDM,MUC,Munich,Munich,EDDM,48.3538,11.7861,DE,2.29,01:50:00,72368.35110189136,916.055077239131
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,LBSF,SOF,Sofia,Sofia,LBSF,42.696693,23.411436,BG,1.65,03:05:00,159254.7585020377,2015.8830190131355
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,LFBO,TLS,Toulouse-Blagnac,Toulouse-Blagnac,LFBO,43.6291,1.363819,FR,1.47,01:50:00,66683.19815626675,844.0911159021108
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,LTAI,AYT,Antalya,Antalya,LTAI,36.8987,30.8005,TR,1.43,04:20:00,230126.86493373348,2912.998290300424
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,LIRP,PSA,Pisa,Pisa,LIRP,43.6839,10.3927,IT,1.29,02:10:00,90811.53400210555,1149.5130886342474
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,LCPH,PFO,Paphos,Paphos,LCPH,34.718,32.4857,CY,1.14,04:35:00,252049.85431621276,3190.5044850153513
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,LEAM,LEI,Almer?a,Almer?a,LEAM,36.8439,-2.3701,ES,0.71,02:45:00,126303.05913838174,1598.7729004858447
EGKK,LGW,London Gatwick Airport,London,England,GB,51.14810181,-0.190277994,Europe/London,EDDH,HAM,Hamburg,Hamburg,EDDH,53.6304,9.988229,DE,0.71,01:40:00,58866.49992870358,745.1455687177669
EGPD,ABZ,Aberdeen Dyce Airport,Aberdeen,Scotland,GB,57.20190048,-2.197779894,Europe/London,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,2.0,01:40:00,54224.74544183157,686.3891828079945
EGPD,ABZ,Aberdeen Dyce Airport,Aberdeen,Scotland,GB,57.20190048,-2.197779894,Europe/London,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,1.14,01:25:00,47766.95482385303,604.6449977702915
EGPD,ABZ,Aberdeen Dyce Airport,Aberdeen,Scotland,GB,57.20190048,-2.197779894,Europe/London,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.14,02:25:00,106322.46596892076,1345.853999606592
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,4.29,01:35:00,56867.04685178627,719.8360360985604
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EGAC,BHD,George Best Belfast City,Belfast,George Best  City,54.6181,-5.872499,GB,3.0,00:45:00,13186.789642375858,166.9213878781754
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,3.0,01:10:00,40471.8547334151,512.3019586508241
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,3.0,01:30:00,47090.69666605083,596.0847679246941
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,2.71,00:45:00,13935.994962097742,176.40499952022458
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,2.14,01:15:00,40988.88544997568,518.8466512655149
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,GCTS,TFS,Tenerife South,Tenerife Island,Tenerife South,28.0445,-16.5725,ES,1.87,04:45:00,255936.6036798009,3239.703844048113
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,LEAL,ALC,Alicante,Alicante,Alicante,38.2822,-0.558156,ES,1.71,03:05:00,156160.78406620552,1976.7187856481712
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EGSS,STN,London Stansted,London,Stansted,51.885,0.234999,GB,1.53,01:20:00,42607.30996700144,539.3330375569802
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,1.14,01:50:00,70933.41176346525,897.8912881451298
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,LEMG,AGP,M?laga,M?laga,M?laga,36.6749,-4.49911,ES,1.0,03:20:00,168575.95220136963,2133.872812675565
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,GCLP,LPA,Gran Canaria,Gran Canaria Island,Gran Canaria,27.9319,-15.386599,ES,0.86,04:53:00,254758.12574782743,3224.7864018712335
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.71,02:18:00,102603.76217516299,1298.7817996856074
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,LPFR,FAO,Faro,Faro,Faro,37.0144,-7.965909,PT,0.43,03:18:00,166927.6463814924,2113.008182044208
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,GMAD,AGA,Al Massira,Agadir,Al Massira,30.325,-9.413069,MA,0.29,04:15:00,226351.83113469506,2865.2130523379124
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,0.29,02:05:00,97321.04132747633,1231.911915537675
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EGSS,STN,London Stansted,London,Stansted,51.885,0.234999,GB,5.63,01:20:00,40338.34319780941,510.6119392127773
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,5.43,01:35:00,52772.80124188921,668.010142302395
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,4.29,01:30:00,45377.388410192594,574.3973216480075
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,4.08,01:15:00,40302.56825249407,510.1590918037224
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,3.89,01:50:00,68711.90402959062,869.7709370834255
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,3.31,00:50:00,18238.468533247196,230.86669029426832
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,3.0,01:15:00,39071.46060940277,494.57545075193383
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,2.57,02:15:00,99990.75178137538,1265.705718751587
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,GCTS,TFS,Tenerife South,Tenerife Island,Tenerife South,28.0445,-16.5725,ES,2.29,04:50:00,258644.07949054902,3273.975689753785
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LEAL,ALC,Alicante,Alicante,Alicante,38.2822,-0.558156,ES,1.71,03:05:00,156051.7146440867,1975.3381600517303
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,GCRR,ACE,Lanzarote,Lanzarote Island,Lanzarote,28.9455,-13.605199,ES,1.43,04:40:00,245531.51352386805,3107.993842074279
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LEMD,MAD,Adolfo Su?rez Madrid?Barajas,Madrid,Adolfo Su?rez ?Barajas,40.4936,-3.56676,ES,1.29,02:55:00,135778.62826906424,1718.7168135324587
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,GCFV,FUE,Fuerteventura,Fuerteventura Island,Fuerteventura,28.4527,-13.8638,ES,1.15,04:45:00,250173.26528473615,3166.750193477673
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,1.14,02:05:00,92337.2928833815,1168.8264921947025
